ID,material,sp_group_symbol,sp_group_number,nelements,z_max,a,b,c,alpha,beta,gamma,Nsites,hform,magnetization,stability-class,magnetic-class
mp-1184292,Ga3P,I4/mmm,139,2,31,3.766074,3.766074,10.38612,90.0,90.0,90.0,8,142.9995485416673,2.688215936111824e-07,0,0
mp-1227042,CaGaSi,P-6m2,187,3,31,4.10791825,4.10791825,4.40848383,90.0,90.0,120.0,3,-420.3906458333334,3.4147519678701664e-08,1,0
mp-10308,Ho2Ge2Rh,C2/m,12,3,67,10.40538362,4.26894871,10.22336287,90.0,117.02594077,90.0,20,-940.0148799999996,4.943978186280913e-10,1,0
mp-1093704,NaTl2Sn,Immm,71,3,81,11.78132228,13.14675343,18.46749335,90.0,90.0,90.0,8,859.9877779454026,0.0006992129940183,0,0
mp-669556,Pu5Pt3,P6_3/mcm,193,2,94,8.51997827,8.51997827,6.022311,90.0,90.0,120.0,16,-582.7549324999985,0.0298080022906428,1,1
mp-1120720,Li3InBr6,P-31c,163,3,49,6.93824575,6.93824575,12.71516,90.0,90.0,120.0,20,-1614.0414185,6.897284123120098e-06,1,0
mp-8257,Na2ZnS2,Ibam,72,3,30,5.84792872,6.38108091,11.14042516,90.0,90.0,90.0,20,-1180.01360687069,3.367673263592272e-09,1,0
mp-1008922,CuN,Fm-3m,225,2,29,4.165532,4.165532,4.165532,90.0,90.0,90.0,8,841.9680825000003,0.0001325477062883,0,0
mp-782,Te2Pd,P-3m1,164,2,52,4.07008784,4.07008784,5.23308461,90.0,90.0,120.0,3,-615.5736644444438,5.3279975573604324e-09,1,0
mp-1183201,Au3Cl,I4/mmm,139,2,79,4.260938,4.260938,8.388136,90.0,90.0,90.0,8,151.4983349999998,2.576636209459755e-06,0,0
mp-676459,Ca2LaF7,Cm,8,3,57,6.87973,4.086172,9.88750756,90.0,90.98684506,90.0,20,-4248.193059249999,3.663003493410821e-07,1,0
mp-559437,Zn(CO2)2,P2_1/c,14,3,30,5.384379,5.311731,6.32354644,90.0,119.58791970999998,90.0,14,-1622.4773221428563,5.266671074139191e-06,1,0
mp-976596,LiLu2Ga,Fm-3m,225,3,71,7.04741,7.04741,7.04741,90.0,90.0,90.0,16,-300.1730002083333,4.163231371839202e-06,1,0
mp-569791,Pr3MnBi5,P6_3/mcm,193,3,83,9.72923577,9.72923577,6.530158,90.0,90.0,120.0,18,-569.7530242145592,0.01399573735511,1,1
mp-1022051,Mg6CoC,Amm2,38,3,27,7.657508,10.411414,3.577457,90.0,90.0,90.0,16,362.8505421874997,0.0055021354497996,0,0
mp-1185118,La3Yb,I4/mmm,139,2,70,5.26446942,5.26446942,10.7231425,90.0,90.0,90.0,8,58.3362637500002,2.21408659021402e-07,0,0
mp-863021,Ba2Sc2O5,P4/mmm,123,3,56,4.186563,4.186563,8.307154,90.0,90.0,90.0,9,-3480.9943959722227,5.466955568924322e-06,1,0
mp-1649,Fe3Pt,Pm-3m,221,2,78,3.750854,3.750854,3.750854,90.0,90.0,90.0,4,-72.9188274999987,0.1589104441026917,1,1
mp-1247836,Al4CO,Cm,8,3,13,18.68805731,2.556598,4.02047813,90.0,90.08290087,90.0,12,318.72553729166657,3.968981144983797e-06,0,0
mp-1069790,U2RhC2,I4/mmm,139,3,92,3.47430048,3.47430048,12.5814423,90.0,90.0,90.0,10,-303.25120099999907,0.035506984637225,1,1
mp-22171,Cu3SbS4,Pmn2_1,31,3,51,6.25681026,6.52661059,7.56252475,90.0,90.0,90.0,16,-466.3984234375,1.6190583806726747e-09,1,0
mp-1075137,Mg3Si4,P1,1,2,14,6.393569,6.570631499999999,7.16860013,71.71186869,68.65999956,79.78505789,14,129.7245564285707,1.7692074417510835e-06,0,0
mp-1206676,RbSmI3,Cmcm,63,3,62,4.311548,16.67993,11.948769,90.0,90.0,90.0,20,-1548.3179335000004,0.0019161878274787,1,0
mp-978926,SmGeO3,Pm-3m,221,3,62,3.946684,3.946684,3.946684,90.0,90.0,90.0,5,-2459.67347925,1.3153358946453862e-05,1,0
mp-1057486,CsS,Pm-3m,221,2,55,4.230483,4.230483,4.230483,90.0,90.0,90.0,2,-651.5739605280171,0.0132061899969621,1,1
mp-22282,LaIn2,Imma,74,2,57,4.78205753,7.74049196,9.2244338,90.0,90.0,90.0,12,-502.8998650000004,0.0041274807522803,1,0
mp-725609,C2N2O5,P1,1,3,8,4.01762,9.1395961,10.21360428,88.98519127,89.72633846,87.11571146000001,18,-718.8694720833332,1.5164179166060874e-06,1,0
mp-1095552,La(Ge2Rh3)2,P-6m2,187,3,57,7.1777844,7.1777844,3.88722639,90.0,90.0,120.0,11,-752.3809268181817,5.76565671783188e-10,1,0
mp-976262,LiMg,C2/m,12,2,12,10.80947584,3.33971968,7.156593390000001,90.0,108.91368685999998,90.0,12,-31.623505,4.427019946690227e-07,1,0
mp-779664,AgGeO3,Pmc2_1,26,3,47,3.17038321,5.15847513,9.30865217,89.59649308,89.95567024,89.6146461,10,-1338.6998845833332,3.897401536728276e-06,1,0
mp-1385921,Ca2NiN2,C2/m,12,3,28,10.79172,4.970212,6.756295139999999,90.0,122.1874697,90.0,20,-743.985969,1.1360555592966244e-05,1,0
mp-1183583,CaYZn2,Fm-3m,225,3,39,7.19000282,7.19000282,7.19000282,90.0,90.0,90.0,16,-305.25488416666667,3.2284499936951e-09,1,0
mp-1185018,La2RuAu,Fm-3m,225,3,79,7.346876,7.346876,7.346876,90.0,90.0,90.0,16,-451.1080649999996,1.9570339594568128e-05,1,0
mp-1100906,VPO5,P-1,2,3,23,4.78850051,6.15557604,6.160753819999999,90.01147282000001,90.1232704,90.16878937,14,-2493.683447440476,1.0209642497032142e-06,1,0
mp-22206,TbCoSi,Pnma,62,3,65,4.17203856,6.58388366,6.97581079,90.0,90.0,90.0,12,-685.9477958333334,6.476593316194591e-07,1,0
mp-1005,FeP,Pnma,62,2,26,3.049142,5.152674,5.765547,90.0,90.0,90.0,8,-598.422956666667,0.021163938642626,1,1
mp-17124,Pr5Ge3,P6_3/mcm,193,2,59,8.8997971,8.899797100000002,6.82712416,90.0,90.0,120.0,16,-680.045475,0.0041520927638261,1,0
mp-1225313,Dy2NiSb4,P-4m2,115,3,66,4.30926734,4.30926734,9.33455719,90.0,90.0,90.0,7,-841.9252142857151,6.807402201370656e-08,1,0
mp-1216070,Y2Mn3Co,R-3m,166,3,39,5.22506939,5.225069390000001,12.41279407,90.0,90.0,120.0,18,42.7133996455933,0.0645163784898174,0,1
mp-31456,HfSbRu,F-43m,216,3,72,6.318464,6.318464,6.318464,90.0,90.0,90.0,12,-539.7574533333334,4.002347523510348e-06,1,0
mp-1184387,Gd2RuRh,Fm-3m,225,3,64,6.86427906,6.86427906,6.86427906,90.0,90.0,90.0,16,-535.9398824999993,0.173599344618922,1,1
MMD-979,Mn3As,Cmcm,63,2,33,3.67683601,15.42864624,3.64754629,90.0,90.0,90.0,16,-111.9,0.053,1,1
mp-973592,Ho2Ge2O5,P4/mmm,123,3,67,4.100685,4.100685,6.639633,90.0,90.0,90.0,9,-2285.5459070833326,1.7474323656758323e-06,1,0
mp-1172,MgRh,Pm-3m,221,2,45,3.08685098,3.08685098,3.08685098,90.0,90.0,90.0,2,-464.86942000000033,3.399797167202442e-09,1,0
mp-1059094,GaAs,Pmm2,25,2,33,2.675063,2.8221,5.269478,90.0,90.0,90.0,2,92.00388375000033,2.3405736838261125e-05,0,0
mp-1224240,HfUC2,R-3m,166,3,92,3.35095491,3.3509549100000005,16.90886285,90.0,90.0,120.0,12,-539.8423387500006,0.0052699001080815,1,0
mp-1086669,NiP2W,P6_3/mmc,194,3,74,3.33283418,3.33283418,11.17561597,90.0,90.0,120.0,8,-467.058156666666,1.860374939878814e-09,1,0
mp-1102210,DyRe2,P6_3/mmc,194,2,75,5.40752464,5.40752464,8.79733727,90.0,90.0,120.0,12,-222.5605899999993,1.8402790673973107e-08,1,0
mp-1229090,Ag2S,Fm-3m,225,2,47,6.247976,6.247976,6.247976,90.0,90.0,90.0,12,-150.6049621527777,5.772774549913563e-07,1,0
mp-974739,Rb3Tl,Fm-3m,225,2,81,9.824636,9.824636,9.824636,90.0,90.0,90.0,16,64.95369104166659,0.0021668103998338,0,0
mp-5788,NaUO3,Pnma,62,3,92,5.74520583,5.90574039,8.26116171,90.0,90.0,90.0,20,-3291.964969060344,0.0142704912448526,1,1
mp-1093733,Y2PdAu,Immm,71,3,79,10.718432,11.955344,17.157152,90.0,90.0,90.0,8,1528.7460966666663,0.0013157594051996,0,0
mp-554658,Cu(SbO3)2,Pnnm,58,3,51,4.71053021,4.747634,10.50113371,90.0,116.47176679,90.0,18,-1639.5287997222222,0.0095141212817734,1,1
mp-1225615,Er2In3Cu,P3m1,156,3,68,4.7199145,4.719914500000001,7.394236,90.0,90.0,120.0,6,-374.83471166666624,1.3409815377700298e-06,1,0
mp-1228845,AlNi4As3,P-6m2,187,3,33,3.63910939,3.63910939,9.946283,90.0,90.0,120.0,8,-326.1103818749999,1.2172062433645229e-05,1,0
mp-980942,YTmMg2,Fm-3m,225,3,69,7.55546472,7.55546472,7.55546472,90.0,90.0,90.0,16,-80.763600833333,9.55242573686702e-08,1,0
mp-1183095,Ac3La,I4/mmm,139,2,89,5.64195856,5.64195856,11.06824912,90.0,90.0,90.0,8,38.0656043750002,6.997422751594467e-05,0,0
mp-21149,GdO2,P4/nmm,129,2,64,3.37338,3.37338,6.465444,90.0,90.0,90.0,6,-3103.040129166667,0.1814188319511895,1,1
mp-1093907,Y2GePd,Immm,71,3,46,10.251362,14.46179,20.390484,90.0,90.0,90.0,8,1680.7583154166662,4.907720428046395e-06,0,0
NOVA-607,Fe8N2,P2_1/c,14,2,26,5.15488,4.29835,5.235179999999999,90.0,115.29757,90.0,10,-41.6473,0.16,1,1
mp-1105578,CuNCl3,P2_1/c,14,3,29,4.253974,14.021445,9.56567796,90.0,104.87277647999998,90.0,20,420.15812349999993,0.0200649345486778,0,1
mp-1223069,La4Se7S,P1,1,3,57,4.25939101,8.52427358,8.56169694,89.7725668,89.96274041,89.93177128,12,-2089.587724960937,1.5119482888048545e-08,1,0
mp-1078515,LiTbSn2,Cmcm,63,3,65,4.35114,19.09842,4.533724,90.0,90.0,90.0,16,-458.1569270833334,6.370238121870461e-09,1,0
mp-1215080,Ag12SBr,Pm-3m,221,3,47,19.42725659,19.42725659,19.42725659,90.0,90.0,90.0,14,1548.0761833482136,0.0006938590631492,0,0
mp-755777,Ce2S2O,P2_1/c,14,3,58,7.004553,7.21499,8.4999336,90.0,97.54687436,90.0,20,-2840.0111579999984,0.0189229126584061,1,1
mp-1246256,Li2RhN2,P-3m1,164,3,45,3.22146264,3.22146264,5.07596605,90.0,90.0,120.0,5,-184.6443673333332,0.0001634711662584,1,0
mp-976884,PrBiPd2,Fm-3m,225,3,83,7.099558,7.099558,7.099558,90.0,90.0,90.0,16,-708.690848749999,6.331247649331453e-06,1,0
mp-865560,Y2AlZn,Fm-3m,225,3,39,7.17819424,7.17819424,7.17819424,90.0,90.0,90.0,16,-406.5234083333324,2.087236602960756e-06,1,0
mp-11883,MgIr2,P6_3/mmc,194,2,77,5.17449137,5.17449137,8.40033559,90.0,90.0,120.0,12,-303.21312500000033,7.187294290329978e-09,1,0
mp-753038,Co3(OF2)2,Pnnm,58,3,27,3.123124,4.714688,14.054067,90.0,90.0,90.0,18,-1832.5722880555545,0.0726615960477615,1,1
mp-865128,NaSr2Tl,Fm-3m,225,3,81,8.335387,8.335387,8.335387,90.0,90.0,90.0,16,-210.0325833045977,7.88311250086038e-05,1,0
mp-1094333,Sr2Mg,R32,155,2,38,6.87752614,6.87752614,19.10628337,90.0,90.0,120.0,18,96.2990455555556,1.4032971111642145e-06,0,0
mp-1008280,CrCo3,Pm-3m,221,2,27,3.53997204,3.53997204,3.53997204,90.0,90.0,90.0,4,62.9424287500004,0.0175115725707813,0,1
mp-631536,KBIr2,Fm-3m,225,3,77,6.161094,6.161094,6.161094,90.0,90.0,90.0,16,1694.187524458334,4.061411087875274e-05,0,0
mp-3092,DyB2Ru3,P6/mmm,191,3,66,5.4725124,5.4725124,3.02102166,90.0,90.0,120.0,6,-473.330769722222,9.827266787435164e-08,1,0
mp-1021701,KMg6V,Amm2,38,3,23,6.570714,11.454916,5.289102,90.0,90.0,90.0,16,383.4427008749999,0.0171216901107606,0,1
mp-1227942,BaGaGe,P-6m2,187,3,56,4.33762314,4.33762314,5.14480639,90.0,90.0,120.0,3,-542.0940008333333,1.670031954129848e-07,1,0
mp-1224746,Fe(SiSe2)2,C2/m,12,3,34,3.60476944,6.5134104,8.12667185,111.26224584,102.33756905,89.93740422000002,7,-526.818734196428,0.0220863842666895,1,1
mp-1220475,Nb7S8,P3m1,156,2,41,6.73775389,6.73775389,6.462689,90.0,90.0,120.0,15,-1228.027555,0.0006385269125774,1,0
mp-1178667,YbO2,P-42_1m,113,2,70,5.095997,5.095997,6.124434,90.0,90.0,90.0,12,-2086.614585833333,0.0502962873966204,1,1
MMD-2440,Ti2FeS4,C2/m,12,3,26,12.85057942,3.36221738,5.907891440000001,90.0,116.87288727,90.0,14,-1142.9,0.019,1,1
mp-977152,NpTiO3,Pm-3m,221,3,93,3.918337,3.918337,3.918337,90.0,90.0,90.0,5,-3145.168835666668,0.0711667648127899,1,1
mp-1185457,Lu2CoCu,Fm-3m,225,3,71,6.62797218,6.62797218,6.62797218,90.0,90.0,90.0,16,-274.5819562499996,0.0051019669625966,1,0
mp-1186676,PmY3,P6_3/mmc,194,2,61,7.3367266,7.3367266,5.88876539,90.0,90.0,120.0,8,12.6917068749996,0.0189801932012668,0,1
mp-1093698,Y2CoCu,Immm,71,3,39,10.097366,11.884202,16.74609,90.0,90.0,90.0,8,2254.1012779166667,0.0012143583693498,0,0
mp-1017202,RbMg6W,P-6m2,187,3,74,6.44066704,6.44066704,5.117842,90.0,90.0,120.0,8,534.1189403124997,6.376164593892886e-06,0,0
MMD-2253,Cr(FeAs3)2,P2/m,10,3,33,5.39379635,2.89998626,18.30942774,90.0,90.04694356,90.0,18,-191.8,0.014,1,1
mp-974627,K3Tl,Pm-3m,221,2,81,5.90642,5.90642,5.90642,90.0,90.0,90.0,4,13.6036794166665,7.332486049899788e-05,0,0
mp-568469,Ca4TiN4,P-1,2,3,22,5.98416738,6.023583,8.9797295,71.67327668999998,79.46258877,68.01418843999998,18,-1310.336405925926,7.038792333201652e-10,1,0
mp-849092,NiS2,P4/nmm,129,2,28,3.222754,3.222754,10.149786,90.0,90.0,90.0,6,-286.5563587500001,0.0017534493297791,1,0
mp-972960,La2IrAu,Fm-3m,225,3,79,7.377134,7.377134,7.377134,90.0,90.0,90.0,16,-708.4981524999998,4.981578509711782e-07,1,0
mp-1217829,TaTiSe4,P2/m,10,3,73,6.14007041,3.53790582,6.38712366,90.0,90.11475885,90.0,6,-1275.4662221180552,4.1802660318171546e-08,1,0
mp-1177986,Li2FeS2,Immm,71,3,26,3.389542,4.658708,11.037694,90.0,90.0,90.0,10,-941.9668045833326,0.0229553299466781,1,1
MMD-461,Fe4Co2N,P4/mmm,123,3,27,3.7205,3.7205,10.86,90.0,90.0,90.0,14,-12.1,0.165,1,1
mp-1206150,Sr2(SbPt)3,P4/mmm,123,3,78,5.884219,5.884219,21.635248,90.0,90.0,90.0,8,1066.4626570833336,0.0013541805031693,0,0
mp-1186200,Nb2CrRu,Fm-3m,225,3,44,6.2728149,6.2728149,6.2728149,90.0,90.0,90.0,16,-136.52200749999997,2.771205194444608e-07,1,0
mp-1096392,HfVAu2,Immm,71,3,79,10.52629,11.262264,15.937146,90.0,90.0,90.0,8,2458.7165975000003,0.0052928357215625,0,0
mp-1186019,MoPb3,Pm-3m,221,2,82,4.776143,4.776143,4.776143,90.0,90.0,90.0,4,739.5060150000008,0.0348177328227678,0,1
mp-33234,RbO2,I4_1/amd,141,2,37,5.563048,5.563048,11.114842,90.0,90.0,90.0,12,61.9846266666665,0.0348859049316483,0,1
mp-1026706,BaMg14Si,P-6m2,187,3,56,6.49768576,6.49768576,10.66298471,90.0,90.0,120.0,16,110.01025875,1.38505476444576e-08,0,0
MMD-676,ZrCo7N,Pmmn,59,3,40,3.027,3.049,22.762,90.0,90.0,90.0,18,-241.8,0.113,1,1
mp-1025017,NdSi2Ru3,P6/mmm,191,3,60,5.65250186,5.652501860000001,3.619016,90.0,90.0,120.0,6,-623.3149295833324,0.0017745542131812,1,0
mp-1022266,NaMg6Fe,Amm2,38,3,26,6.319226,10.701889,4.968627,90.0,90.0,90.0,16,230.87806793103468,0.0150985492850302,0,1
mp-1183088,Ac3Yb,I4/mmm,139,2,89,5.67147542,5.67147542,10.91698736,90.0,90.0,90.0,8,36.498995624999694,1.708662682672222e-09,0,0
mp-863724,InPd2Au,Fm-3m,225,3,79,6.45175592,6.45175592,6.45175592,90.0,90.0,90.0,16,-401.2866500000003,1.1915607561167273e-08,1,0
mp-1095035,Eu2InPt2,C2/c,15,3,78,10.22355998,5.84510103,8.275047409999999,90.0,104.35747717,90.0,20,-894.3496409999995,0.1172242487160351,1,1
mp-1393942,VZnO2,P1,1,3,30,3.030596,8.74635723,9.8668007,112.58893526,95.00749427,99.03206469,16,-1773.1531618749991,0.0339917690026086,1,1
mp-22959,AgClO2,Pcca,54,3,47,6.129461,6.282525,7.070052,90.0,90.0,90.0,16,-232.0086254166669,1.017420887723851e-06,1,0
mp-1222902,LaEuB12,P4/mmm,123,3,63,4.15333391,4.15333391,8.30808607,90.0,90.0,90.0,14,-524.5854789285705,0.0484619493107128,1,1
mp-973653,Lu2ZnAg,Fm-3m,225,3,71,6.99728886,6.99728886,6.99728886,90.0,90.0,90.0,16,-350.07639416666643,2.802088352910013e-07,1,0
mp-1183342,Ba3Ca,I4/mmm,139,2,56,6.15576732,6.15576732,12.795228,90.0,90.0,90.0,8,39.2140475,2.756160775093316e-05,0,0
mp-1219443,Sc2Cu2O5,Pm,6,3,29,5.679237,3.420037,5.90888489,90.0,106.94039117,90.0,9,-2515.398118194445,8.239408978706736e-06,1,0
mp-1184107,Dy2ZnRh,Fm-3m,225,3,66,6.98424,6.98424,6.98424,90.0,90.0,90.0,16,-604.6623025000005,0.0001664535237588,1,0
mp-1023296,Mg6NbAl,Amm2,38,3,41,6.273878,10.817164,4.860881,90.0,90.0,90.0,16,105.6240924999998,0.0017422025255665,0,0
mp-8159,TlCu4S3,P4/mmm,123,3,81,3.85232464,3.85232464,9.39926588,90.0,90.0,90.0,8,-398.2918728385414,1.648876559868023e-08,1,0
mp-1019319,TcN,Pm-3m,221,2,43,4.01776018,4.01776018,4.01776018,90.0,90.0,90.0,6,-172.7951433333316,1.6343829900743514e-06,1,0
mp-1078200,V2CoSe4,C2/m,12,3,34,12.783762,3.395306,6.14824524,90.0,116.75843671,90.0,14,-843.9992977678565,0.0045877522480159,1,0
mp-1184460,Gd3Zn,Pm-3m,221,2,64,4.82099,4.82099,4.82099,90.0,90.0,90.0,4,-69.4912825000013,0.201794035578385,1,1
mp-1405,TbGe,Cmcm,63,2,65,4.29622219,10.73355348,3.95607515,90.0,90.0,90.0,8,-875.0995899999996,4.165995542780685e-08,1,0
mp-1435972,YCoO3,Pm-3m,221,3,39,3.785831,3.785831,3.785831,90.0,90.0,90.0,5,-2375.183945583333,6.081773901318268e-06,1,0
mp-1022531,Mg6ZrSn,Amm2,38,3,50,6.167791,11.423221,5.122169,90.0,90.0,90.0,16,-49.8438824999998,1.150801070078799e-05,1,0
mp-1017626,LiCaF3,Pm-3m,221,3,20,3.761244,3.761244,3.761244,90.0,90.0,90.0,5,-3613.5071741666657,7.329428003673954e-08,1,0
mp-554649,Na3NiF6,P2_1/c,14,3,28,5.36002028,5.70200252,9.26377158,90.0,124.15229056,90.0,20,-2599.991866965518,0.0085360116331125,1,0
mp-11340,Dy(Ni2As)2,P4_2/mnm,136,3,66,7.19543462,7.19543462,3.73709454,90.0,90.0,90.0,14,-629.740132857143,2.415169600165884e-06,1,0
NOVA-1713,Fe10Ge2,P2/m,10,2,32,4.97233,4.00285,7.42746,90.0,107.1445,90.0,12,-66.4962,0.158,1,1
mp-570684,ZrOs2,P6_3/mmc,194,2,76,5.20874665,5.20874665,8.58838303,90.0,90.0,120.0,12,-387.7997216666671,9.91109256920208e-10,1,0
mp-2224869,CuTeO4,Cmmm,65,3,52,5.12664717,3.03121394,5.126917880000001,90.0,103.92487365,90.0,6,-1238.1863386111113,0.0129314719443947,1,1
mp-1068773,LuAu4,I4/m,87,2,79,6.68604282,6.68604282,4.13264519,90.0,90.0,90.0,10,-603.9874259999998,2.165177790171955e-09,1,0
mp-1214819,AlC6,Pm-3m,221,2,13,5.351627,5.351627,5.351627,90.0,90.0,90.0,7,1980.0103492857131,0.019573754645742,0,1
mp-977580,MgSc2Al,Fm-3m,225,3,21,6.92907206,6.92907206,6.92907206,90.0,90.0,90.0,16,-284.4106549999994,4.318879486415693e-06,1,0
mp-1235016,LiCr2O4,Amm2,38,3,24,6.40185064,7.93772051,2.925933,90.0,90.0,90.0,14,-2039.9619011904765,0.067270430430174,1,1
mp-1147577,GdCrO3,Pm-3m,221,3,64,3.871736,3.871736,3.871736,90.0,90.0,90.0,5,-2939.40580325,0.0689029232801488,1,1
mp-1009078,CoN,Fm-3m,225,2,27,4.007404,4.007404,4.007404,90.0,90.0,90.0,8,300.27760499999977,0.0008782328901839,0,0
mp-995191,BaTiO3,Amm2,38,3,56,5.807088,5.848456,5.032511,90.0,90.0,90.0,10,-1686.3858119166673,0.0025471398187633,1,0
NOVA-29,Co2Fe8Ta2,Pm,6,3,73,5.03786,4.14412,7.13592,90.0,91.39449,90.0,12,-65.2446,0.135,1,1
mp-1187542,YbPuO3,Pm-3m,221,3,94,4.30619,4.30619,4.30619,90.0,90.0,90.0,5,-3230.39407525,0.0497276235668843,1,1
mp-1028270,Mg14SiSn,P-6m2,187,3,50,6.30699924,6.306999240000001,10.242046,90.0,90.0,120.0,16,-7.3063309374998,2.8909279793754973e-08,1,0
mp-1021301,KMg6Cr,Amm2,38,3,24,6.612122,11.539665,5.309974,90.0,90.0,90.0,16,353.9541477500001,0.0220087970844015,0,1
mp-1207863,V(AgO)4,I-4,82,3,47,7.834254,7.834254,4.611036,90.0,90.0,90.0,18,-1062.639193518518,1.8381313362045608e-06,1,0
mp-1189507,CsO3,P2_1/c,14,2,55,6.90130107,6.489655,9.26784899,90.0,121.69790012999998,90.0,16,-653.0728385452588,0.0113252316695204,1,1
mp-1222889,LaSbPt,C2/m,12,3,78,7.58867,5.167742,8.58920012,90.0,94.55051526,90.0,12,-788.1201533333334,2.6922809342288416e-07,1,0
mp-10259,Zr(NiP)2,I4/mmm,139,3,40,3.70263,3.70263,9.567532,90.0,90.0,90.0,10,-840.462289333334,3.0495758282112733e-08,1,0
mp-21305,GdNi5,P6/mmm,191,2,64,4.86184629,4.86184629,3.91576835,90.0,90.0,120.0,6,-310.15598833333394,0.0641854278753663,1,1
mp-1017559,Eu(ZnAs)2,P-3m1,164,3,63,4.20700707,4.20700707,7.08759745,90.0,90.0,120.0,5,-685.1714299999998,0.0642999105534473,1,1
mp-850249,Fe4S5,P2,3,2,26,7.85387303,7.85835612,10.20474771,90.73568642,91.28775421000002,89.99449765000001,18,-726.269106736111,4.299209791912539e-05,1,0
mp-4355,YTiO3,Pnma,62,3,39,5.347706,5.717622,7.702009,90.0,90.0,90.0,20,-3612.06832275,0.0170189254163783,1,1
mp-625679,MoH4O5,P-1,2,3,42,4.080042,7.001498230000001,7.54981391,92.51211592,91.51193341,99.81550072000002,20,-1335.673855375,8.530324759814e-08,1,0
mp-1206096,KSb3,P6_3/mmc,194,2,51,5.53307795,5.53307795,9.798873,90.0,90.0,120.0,8,116.8130929999997,3.1976817761324274e-05,0,0
mp-1073035,Mg2Si3,P-1,2,2,14,4.33139,5.50008344,8.29536928,100.62790634,91.46585815,101.77773382,10,129.96032300000022,7.603946742639545e-06,0,0
mp-1213970,CaOsO3,Pnma,62,3,76,5.389272,5.638784,7.759873,90.0,90.0,90.0,20,-2146.6175947500005,0.0101207453966286,1,1
mp-1184487,Gd2Cr2O5,P4/mmm,123,3,64,3.916854,3.916854,7.149385,90.0,90.0,90.0,9,-2748.356260416666,0.0547034255221366,1,1
mp-1212313,Li3PtF6,P-1,2,3,78,7.00700136,7.051474160000001,11.49053281,77.53087936,78.94038786,64.53509250000002,10,-2011.9120945,0.0020107367233086,1,0
mp-1247514,Mn5FeN4,Pmmn,59,3,26,4.699646,6.083185,6.629479,90.0,90.0,90.0,20,-262.0385844655175,0.0716260977278457,1,1
mp-1178469,Cu3OF5,P-1,2,3,29,5.385255,5.74088479,7.23326816,78.612877,74.90887674,74.85619016,18,-1592.3851368055552,0.0145445975979406,1,1
mp-862979,Pm2AgGe,Fm-3m,225,3,61,7.3334465,7.3334465,7.3334465,90.0,90.0,90.0,16,-526.374544166667,3.145121109695988e-05,1,0
mp-1220701,Nb3(IrSe5)2,P-1,2,3,77,5.798063,7.75886412,9.257856190000002,113.64211362000002,106.90686224,90.18652687,15,-906.2712215624998,2.324659018379699e-06,1,0
mp-1216590,Tm3Mg,P4/mmm,123,2,69,3.51995996,3.51995996,9.20378941,90.0,90.0,90.0,4,-15.2789824999994,7.716858774514504e-08,1,0
mp-861903,LiBiRh2,Fm-3m,225,3,83,6.2946346,6.2946346,6.2946346,90.0,90.0,90.0,16,-294.1033883333332,3.961369657285848e-07,1,0
mp-1097888,La2Fe2O5,C2,5,3,57,5.695308,5.861998,7.535583,90.0,95.09847059,90.0,18,-2639.7545881944443,0.063850078091183,1,1
mp-1094422,Mg2Zn,Cmcm,63,2,30,3.17996124,15.1498234,4.72714492,90.0,90.0,90.0,12,-54.4122900000001,1.756433363097121e-09,1,0
mp-1096,CeS,Fm-3m,225,2,58,5.68321997,5.68321997,5.68321997,90.0,90.0,90.0,8,-2297.2746290625,5.554518656630884e-06,1,0
mp-1026668,HfMg14Si,P-6m2,187,3,72,6.27388796,6.27388796,10.21376133,90.0,90.0,120.0,16,62.4328337499999,0.000161956214729,0,0
mp-984754,PmHo3,P6_3/mmc,194,2,67,7.30099513,7.30099513,5.61614354,90.0,90.0,120.0,8,17.7530431250003,1.540898565454013e-06,0,0
mp-1247300,ZrPbN2,P4/nmm,129,3,82,4.078382,4.078382,8.153257,90.0,90.0,90.0,8,-792.4755812499998,7.720399020378559e-07,1,0
mp-1022721,AlCu,Pm-3m,221,2,29,2.997509,2.997509,2.997509,90.0,90.0,90.0,2,-139.3667099999995,1.0229163397988228e-05,1,0
mp-1096632,YZnPt2,Immm,71,3,78,9.757214,11.874576,16.789524,90.0,90.0,90.0,8,1047.0415958333335,2.381147098896025e-07,0,0
mp-22810,Ce2MgCu2,P4/mbm,127,3,58,7.728352,7.728352,3.751761,90.0,90.0,90.0,10,-99.6279560000004,0.0128805309271169,1,1
mp-570164,YbTl3,Pm-3m,221,2,81,4.76510638,4.76510638,4.76510638,90.0,90.0,90.0,4,-261.98025000000007,3.78936164406035e-08,1,0
mp-972309,Ta2BN3,P6/mmm,191,3,73,5.43953584,5.4395358400000005,2.815935,90.0,90.0,120.0,6,-257.4907790277774,8.592405304689508e-08,1,0
mp-1026748,LaMg14Nb,P-6m2,187,3,57,6.54059502,6.54059502,10.1503186,90.0,90.0,120.0,16,116.7858590624999,0.0020094736298071,0,0
mp-979962,AcYbCd2,Fm-3m,225,3,89,7.8667113,7.8667113,7.8667113,90.0,90.0,90.0,16,-363.4222406249998,1.3967840777418742e-08,1,0
mp-755511,Y2Hg2O5,P-1,2,3,80,3.553668,7.67493599,11.63411304,83.75404189,87.47021504,84.60147933,18,-2391.563610231481,2.5531805402096945e-06,1,0
